timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603296229709,0,Debug Sampler,200,OK,Soak test 1-894,text,true,,288,0,615,615,null,0,0,0
1603296229709,0,Debug Sampler,200,OK,Soak test 1-999,text,true,,288,0,615,615,null,0,0,0
1603296229709,0,Debug Sampler,200,OK,Soak test 1-971,text,true,,288,0,615,615,null,0,0,0
1603296229709,0,Debug Sampler,200,OK,Soak test 1-991,text,true,,288,0,615,615,null,0,0,0
1603296229709,0,Debug Sampler,200,OK,Soak test 1-935,text,true,,288,0,615,615,null,0,0,0
1603296229710,0,Debug Sampler,200,OK,Soak test 1-945,text,true,,288,0,615,615,null,0,0,0
1603296229710,0,Debug Sampler,200,OK,Soak test 1-987,text,true,,288,0,615,615,null,0,0,0
1603296229710,0,Debug Sampler,200,OK,Soak test 1-942,text,true,,288,0,615,615,null,0,0,0
1603296229711,0,Debug Sampler,200,OK,Soak test 1-934,text,true,,288,0,615,615,null,0,0,0
1603296229711,0,Debug Sampler,200,OK,Soak test 1-948,text,true,,288,0,615,615,null,0,0,0
1603296229711,0,Debug Sampler,200,OK,Soak test 1-975,text,true,,288,0,615,615,null,0,0,0
1603296229712,0,Debug Sampler,200,OK,Soak test 1-898,text,true,,288,0,615,615,null,0,0,0
1603296229713,0,Debug Sampler,200,OK,Soak test 1-985,text,true,,288,0,615,615,null,0,0,0
1603296229712,1,Debug Sampler,200,OK,Soak test 1-891,text,true,,288,0,615,615,null,0,0,0
1603296229702,11,create a list,201,,Soak test 1-887,text,true,,340,278,615,615,http://localhost:9094/tdLists/create,11,0,8
1603296229714,0,Debug Sampler,200,OK,Soak test 1-887,text,true,,288,0,616,616,null,0,0,0
1603296229714,0,Debug Sampler,200,OK,Soak test 1-968,text,true,,288,0,616,616,null,0,0,0
1603296229714,0,Debug Sampler,200,OK,Soak test 1-979,text,true,,288,0,616,616,null,0,0,0
1603296229707,7,create a list,201,,Soak test 1-886,text,true,,340,278,616,616,http://localhost:9094/tdLists/create,7,0,5
1603296229715,0,Debug Sampler,200,OK,Soak test 1-886,text,true,,288,0,616,616,null,0,0,0
1603296229717,3,create a list,201,,Soak test 1-885,text,true,,340,278,616,616,http://localhost:9094/tdLists/create,3,0,1
1603296229721,0,Debug Sampler,200,OK,Soak test 1-885,text,true,,288,0,616,616,null,0,0,0
1603296229726,3,create a list,201,,Soak test 1-884,text,true,,340,278,617,617,http://localhost:9094/tdLists/create,3,0,1
1603296229729,0,Debug Sampler,200,OK,Soak test 1-884,text,true,,288,0,617,617,null,0,0,0
1603296229738,3,create a list,201,,Soak test 1-883,text,true,,340,278,618,618,http://localhost:9094/tdLists/create,3,0,1
1603296229742,0,Debug Sampler,200,OK,Soak test 1-883,text,true,,288,0,618,618,null,0,0,0
1603296229748,3,create a list,201,,Soak test 1-882,text,true,,340,278,619,619,http://localhost:9094/tdLists/create,3,0,1
1603296229751,0,Debug Sampler,200,OK,Soak test 1-882,text,true,,288,0,619,619,null,0,0,0
1603296229757,3,create a list,201,,Soak test 1-881,text,true,,340,278,620,620,http://localhost:9094/tdLists/create,3,0,1
1603296229761,0,Debug Sampler,200,OK,Soak test 1-881,text,true,,288,0,620,620,null,0,0,0
1603296229767,3,create a list,201,,Soak test 1-880,text,true,,340,278,621,621,http://localhost:9094/tdLists/create,3,0,1
1603296229770,0,Debug Sampler,200,OK,Soak test 1-880,text,true,,288,0,621,621,null,0,0,0
1603296229777,2,create a list,201,,Soak test 1-879,text,true,,340,278,622,622,http://localhost:9094/tdLists/create,2,0,1
1603296229780,0,Debug Sampler,200,OK,Soak test 1-879,text,true,,288,0,622,622,null,0,0,0
1603296229787,2,create a list,201,,Soak test 1-878,text,true,,340,278,623,623,http://localhost:9094/tdLists/create,2,0,1
1603296229790,0,Debug Sampler,200,OK,Soak test 1-878,text,true,,288,0,623,623,null,0,0,0
1603296229798,2,create a list,201,,Soak test 1-877,text,true,,340,278,624,624,http://localhost:9094/tdLists/create,2,0,1
